Left_distance_reading, Front_distance_reading, Left_motor_speed, Right_motor_speed
735.975,1794.0,115.0,188.48
735.58,1799.04,115.0,188.378
746.9730000000001,1803.22,115.0,191.305
746.9730000000001,1806.05,115.0,191.305
746.5939999999999,1806.05,115.0,191.208
739.069,1801.33,115.0,189.275
739.069,2107.08,115.0,189.275
737.925,2107.08,115.0,188.981
744.692,2102.5,115.0,190.71900000000002
744.692,2087.41,115.0,190.71900000000002
744.42,2087.41,115.0,190.65
743.6039999999999,2072.98,115.0,190.44
737.752,2081.21,115.0,188.93599999999998
736.992,2066.06,115.0,188.74099999999999
746.265,2071.77,115.0,191.12400000000002
746.265,2058.03,115.0,191.12400000000002
745.38,2058.03,115.0,190.896
746.1089999999999,2050.04,115.0,191.084
746.1089999999999,2043.96,115.0,191.084
743.247,2045.07,115.0,190.34799999999998
743.247,2030.34,115.0,190.34799999999998
746.388,2025.76,115.0,191.155
745.567,2031.11,115.0,190.94400000000002
743.3969999999999,2014.87,115.0,190.387
743.1139999999999,2013.0,115.0,190.31400000000002
741.1360000000001,2017.85,115.0,189.80599999999998
740.47,2011.5,115.0,189.635
740.625,2027.44,115.0,189.674
740.247,2091.74,115.0,189.577
741.8789999999999,2083.7,115.0,189.997
740.831,2069.42,115.0,189.727
731.2139999999999,2072.89,115.0,187.25599999999997
738.592,2060.02,115.0,189.15200000000002
738.725,2044.39,115.0,189.18599999999998
740.4110000000001,2046.04,115.0,189.62
740.4110000000001,2032.19,115.0,189.62
739.2180000000001,2032.19,115.0,189.313
754.3939999999999,2034.19,115.0,193.21200000000002
754.1360000000001,2018.99,115.0,193.146
748.138,2005.83,115.0,191.605
748.138,2008.21,115.0,191.605
746.9760000000001,2008.21,115.0,191.30599999999998
736.721,1999.91,115.0,188.671
736.155,1995.16,115.0,188.52599999999998
739.01,2004.41,115.0,189.26
739.01,1994.58,115.0,189.26
738.789,1994.58,115.0,189.203
738.081,2000.96,115.0,189.021
735.466,2006.72,115.0,188.34900000000002
734.4110000000001,2024.18,115.0,188.078
736.19,2009.63,115.0,188.535
736.025,2060.85,115.0,188.493
734.811,2147.88,115.0,188.18099999999998
734.811,2209.15,115.0,188.18099999999998
733.753,2209.15,115.0,187.90900000000002
736.171,2210.59,115.0,188.53
736.171,2196.04,115.0,188.53
735.112,2196.04,115.0,188.25799999999998
734.262,2189.03,115.0,188.04
733.737,2174.47,115.0,187.905
738.586,2181.8,115.0,189.15099999999998
738.336,2188.12,115.0,189.08599999999998
731.938,2180.29,115.0,187.442
738.3789999999999,2160.41,115.0,189.097
738.413,2167.66,115.0,189.106
740.533,2165.2,115.0,189.65099999999998
733.041,2175.97,115.0,187.726
732.8810000000001,2161.39,115.0,187.685
734.169,2176.5,115.0,188.016
741.5039999999999,2257.82,115.0,189.9
741.878,2891.09,115.0,189.99599999999998
741.102,2417.31,115.0,189.797
741.102,2873.96,115.0,189.797
738.9780000000001,2873.96,115.0,189.25099999999998
733.722,2878.26,115.0,187.90099999999998
733.722,2883.64,115.0,187.90099999999998
733.08,2883.64,115.0,187.736
733.08,2900.06,115.0,187.736
731.7639999999999,2900.06,115.0,187.398
732.421,2906.51,115.0,187.56599999999997
732.421,2909.86,115.0,187.56599999999997
731.915,2909.86,115.0,187.43599999999998
727.4,2915.02,115.0,186.27599999999998
727.4,2918.3,115.0,186.27599999999998
727.171,2918.3,115.0,186.218
727.862,2925.36,115.0,186.395
726.7760000000001,2942.66,115.0,186.11599999999999
727.076,2944.92,115.0,186.19299999999998
728.203,2955.49,115.0,186.483
727.55,2969.66,115.0,186.315
722.945,2976.56,115.0,185.132
727.0369999999999,2996.85,115.0,186.183
727.0369999999999,3002.88,115.0,186.183
726.6510000000001,3002.88,115.0,186.084
724.3810000000001,3008.02,115.0,185.50099999999998
723.615,3025.0,115.0,185.304
718.023,3028.86,115.0,183.86700000000002
716.4069999999999,3034.76,115.0,183.452
718.1669999999999,3017.86,115.0,183.90400000000002
717.7439999999999,3041.77,115.0,183.795
716.7289999999999,3077.56,115.0,183.535
718.8889999999999,3061.99,115.0,184.08900000000003
717.068,3067.71,115.0,183.622
718.315,3072.69,115.0,183.942
718.315,2007.07,115.0,183.942
716.28,2007.07,115.0,183.419
709.471,2008.08,115.0,181.67
706.2769999999999,1919.14,115.0,180.84900000000002
711.9860000000001,1901.83,115.0,182.31599999999997
711.9860000000001,1820.53,115.0,182.31599999999997
709.962,1820.53,115.0,181.796
705.8439999999999,1821.67,115.0,180.738
705.8439999999999,1735.85,115.0,180.738
703.325,1735.85,115.0,180.09
703.325,1666.34,115.0,180.09
699.5010000000001,1666.34,115.0,179.108
704.056,1672.85,115.0,180.278
700.3969999999999,1593.22,115.0,179.338
701.34,1604.94,115.0,179.581
696.302,1229.53,115.0,178.28599999999997
697.4960000000001,1533.37,115.0,178.593
692.2189999999999,872.0060000000001,153.18200000000002,137.362
693.2489999999999,879.95,152.042,138.616
693.2489999999999,864.8710000000001,153.94899999999998,136.614
690.1419999999999,832.5889999999999,158.487,131.75799999999998
685.692,858.2539999999999,155.82299999999998,134.293
687.558,822.9730000000001,160.108,130.017
684.695,863.3889999999999,155.292,134.775
675.693,832.285,160.675,129.037
675.693,1463.33,115.0,172.99
672.62,1463.33,115.0,172.201
675.2719999999999,1461.84,115.0,172.882
670.78,1490.43,115.0,171.72799999999998
666.203,1484.55,115.0,170.55200000000002
666.203,1422.15,115.0,170.55200000000002
662.9889999999999,1422.15,115.0,169.726
668.472,1462.74,115.0,171.135
664.67,1411.38,115.0,170.158
660.3889999999999,1441.52,115.0,169.058
657.943,1384.88,115.0,168.43
662.328,1421.41,115.0,169.55700000000002
662.328,1354.88,115.0,169.55700000000002
659.069,1354.88,115.0,168.71900000000002
655.951,1375.8,115.0,167.918
655.951,752.296,174.97299999999998,115.43
651.694,752.296,175.75400000000002,114.711
655.418,774.14,171.968,118.04799999999999
651.337,759.97,174.71599999999998,115.595
651.337,745.803,176.752,113.852
647.018,745.803,177.55599999999998,113.12899999999999
650.991,703.815,182.845,108.64
650.991,1306.97,115.0,166.643
642.533,1306.97,115.0,164.47
638.9169999999999,1348.06,115.0,163.541
636.173,1319.43,115.0,162.836
629.7180000000001,1327.6,115.0,161.178
625.993,1313.27,115.0,160.22
632.5840000000001,1357.19,115.0,161.914
632.5840000000001,1307.33,115.0,161.914
629.573,1307.33,115.0,161.14
630.923,1337.37,115.0,161.487
630.923,1290.86,115.0,161.487
627.994,1290.86,115.0,160.734
624.036,1316.53,115.0,159.718
624.294,1277.24,115.0,159.784
619.515,1228.09,115.0,158.556
615.444,1222.81,115.0,157.51
611.168,1198.41,115.0,156.411
613.7090000000001,1209.3,115.0,157.064
609.5409999999999,1161.23,116.45700000000001,154.964
606.72,1176.76,115.0,155.268
602.89,1123.13,122.914,148.856
604.862,1149.29,118.48100000000001,152.382
600.27,1096.29,127.521,145.122
597.115,1110.78,125.148,146.017
592.194,1097.48,127.581,143.308
594.904,1083.98,129.813,142.42700000000002
591.498,1071.46,132.111,140.201
597.029,1055.43,134.60299999999998,139.679
597.029,1042.84,136.749,138.245
593.002,1042.84,136.976,137.32
587.067,1038.75,138.025,135.499
587.067,1024.87,140.44799999999998,133.94899999999998
583.357,1024.87,140.687,133.111
583.357,1047.94,136.62,135.668
578.528,1047.94,136.881,134.553
580.984,1051.95,136.036,135.564
576.636,1038.68,138.644,133.10299999999998
575.984,1021.63,141.741,131.091
567.989,1025.37,141.583,129.69
566.253,1013.14,143.94,127.988
566.253,1011.89,144.171,127.853
561.685,1011.89,144.491,126.833
564.067,1022.39,142.385,128.485
564.067,1009.87,144.696,127.15
560.5459999999999,1009.87,144.946,126.365
558.526,1011.62,144.762,126.09899999999999
558.526,999.0039999999999,147.12,124.76899999999999
548.969,1007.18,146.28,123.507
539.874,1007.5,146.873,121.51700000000001
536.159,994.932,149.614,119.425
540.339,1021.37,144.135,123.03
540.339,1009.45,146.46,121.818
536.623,1009.45,146.725,120.99
543.993,1020.75,144.015,123.79
543.993,1008.12,146.457,122.49700000000001
536.749,1008.12,146.977,120.884
537.2819999999999,1009.35,146.697,121.12700000000001
530.9159999999999,996.7080000000001,149.667,118.45
533.677,1027.1,143.44,122.103
533.677,1014.44,145.947,120.834
530.696,1014.44,146.153,120.166
528.479,1022.34,144.72299999999998,120.45299999999999
528.479,1009.65,147.263,119.196
524.918,1009.65,147.516,118.402
528.428,1022.46,144.701,120.454
525.383,1009.76,147.46200000000002,118.516
520.4830000000001,1036.68,142.321,120.04799999999999
520.4830000000001,1023.95,144.917,118.807
517.543,1023.95,145.107,118.14299999999999
517.543,1026.2,144.64700000000002,118.36
513.396,1026.2,144.911,117.42200000000001
514.601,1019.86,146.142,117.085
512.82,1036.79,142.752,118.307
508.782,1015.47,147.44799999999998,115.35799999999999
326.926,1002.71,181.05200000000002,101.134
315.101,1035.18,179.347,103.81299999999999
315.101,1039.33,178.577,104.15700000000001
277.923,1039.33,192.90400000000002,104.15700000000001
283.413,1028.79,192.544,103.286
263.131,1076.44,192.856,107.226
260.07599999999996,1056.97,197.082,105.615
260.07599999999996,1111.53,188.715,110.13600000000001
242.429,1111.53,196.266,110.13600000000001
240.023,1130.14,194.65400000000002,111.68299999999999
233.767,1150.65,194.563,113.38799999999999
221.96599999999998,2575.7,197.34099999999998,115.0
221.96599999999998,2541.05,197.34099999999998,115.0
216.63099999999997,2541.05,199.808,115.0
215.253,2529.9,200.446,115.0
211.197,2494.35,202.321,115.0
207.775,2481.29,203.90400000000002,115.0
205.83599999999998,2455.93,204.801,115.0
206.418,2446.57,204.532,115.0
206.418,2410.3,204.532,115.0
204.68,2410.3,205.335,115.0
197.50400000000002,2403.93,208.65400000000002,115.0
203.27200000000002,2373.78,205.987,115.0
207.929,2361.6,203.833,115.0
212.801,2335.57,201.579,115.0
216.503,2342.59,199.86700000000002,115.0
218.058,2297.59,199.148,115.0
218.06599999999997,2282.76,199.145,115.0
237.475,2255.94,190.168,115.0
264.045,2231.22,177.87900000000002,115.0
255.80599999999998,2237.87,181.69,115.0
299.644,2203.18,161.415,115.0
310.824,2198.52,156.244,115.0
310.824,2174.81,156.244,115.0
513.477,2174.81,115.0,131.31
515.263,2170.78,115.0,131.769
514.106,2158.06,115.0,131.472
516.163,2162.47,115.0,132.0
517.521,2149.75,115.0,132.349
517.925,2154.9,115.0,132.453
517.925,2143.15,115.0,132.453
517.382,2143.15,115.0,132.313
512.75,2136.54,115.0,131.123
515.999,2126.11,115.0,131.958
515.898,2113.35,115.0,131.93200000000002
516.137,2126.36,115.0,131.994
517.195,2113.67,115.0,132.265
515.253,2117.1,115.0,131.766
515.245,2105.3,115.0,131.764
516.19,2109.85,115.0,132.007
515.387,2097.1,115.0,131.80100000000002
517.5219999999999,2107.17,115.0,132.35
517.394,2094.34,115.0,132.317
518.618,2098.94,115.0,132.631
518.618,2087.14,115.0,132.631
517.474,2087.14,115.0,132.33700000000002
512.886,2100.06,115.0,131.158
512.886,2087.24,115.0,131.158
511.86199999999997,2087.24,115.0,130.895
518.259,2091.26,115.0,132.539
519.266,2082.63,115.0,132.798
519.266,2070.76,115.0,132.798
517.966,2070.76,115.0,132.463
515.479,2074.98,115.0,131.825
514.612,2062.09,115.0,131.602
514.091,2049.19,115.0,131.468
514.797,2059.71,115.0,131.649
514.399,2047.8,115.0,131.547
514.779,2052.43,115.0,131.645
514.168,2039.49,115.0,131.487
516.457,2043.92,115.0,132.076
513.985,2032.28,115.0,131.441
515.224,2032.93,115.0,131.759
510.69300000000004,2024.99,115.0,130.595
510.69300000000004,2012.97,115.0,130.595
508.69,2012.97,115.0,130.08
509.227,2024.87,115.0,130.218
510.514,1995.91,115.0,130.549
509.602,2011.9,115.0,130.314
510.975,1986.85,115.0,130.667
510.975,1999.85,115.0,130.667
509.79699999999997,1999.85,115.0,130.364
515.439,1978.6,115.0,131.814
515.439,1982.58,115.0,131.814
514.036,1982.58,115.0,131.454
509.01099999999997,1977.87,115.0,130.16299999999998
507.19,1965.81,115.0,129.695
510.533,1969.91,115.0,130.554
510.167,1958.85,115.0,130.46
510.603,1947.1,115.0,130.572
510.603,1935.07,115.0,130.572
509.32199999999995,1935.07,115.0,130.243
500.51099999999997,1933.85,115.0,127.979
499.58099999999996,1922.83,115.0,127.74
499.58099999999996,1927.76,115.0,127.74
507.296,1929.61,115.0,129.722
508.66900000000004,1918.55,115.0,130.075
505.267,1898.88,115.0,129.2
504.216,1908.81,115.0,128.93
499.906,1893.16,115.0,127.823
498.358,1888.11,115.0,127.425
501.805,1877.41,115.0,128.311
500.897,1878.37,115.0,128.078
506.889,1868.17,115.0,129.61700000000002
505.089,1868.13,115.0,129.155
507.01,1861.52,115.0,129.648
507.01,1859.47,115.0,129.648
504.35400000000004,1859.47,115.0,128.966
501.441,1852.04,115.0,128.217
501.14,1850.99,115.0,128.14
499.21,1842.76,115.0,127.64399999999999
499.186,1842.74,115.0,127.63799999999999
506.621,1830.97,115.0,129.548
505.02,1830.92,115.0,129.137
501.254,1824.48,115.0,128.16899999999998
501.19800000000004,1821.45,115.0,128.155
502.595,1811.97,115.0,128.514
501.81300000000005,1809.95,115.0,128.313
502.50699999999995,1792.68,115.0,128.491
502.033,1801.66,115.0,128.369
500.149,1784.25,115.0,127.885
498.23699999999997,1793.2,115.0,127.39399999999999
497.05300000000005,1773.55,115.0,127.09
495.64300000000003,1772.53,115.0,126.728
496.814,1773.01,115.0,127.029
496.23699999999997,1762.0,115.0,126.88
499.478,1755.31,115.0,127.713
499.478,1743.3,115.0,127.713
499.311,1743.3,115.0,127.67
500.103,1740.23,115.0,127.874
491.23,1741.99,115.0,125.594
498.017,1729.93,115.0,127.338
491.866,1712.29,115.0,125.757
491.347,1721.24,115.0,125.624
496.12300000000005,1704.8,115.0,126.851
496.12300000000005,1711.76,115.0,126.851
498.9,1711.76,115.0,127.565
492.375,1694.74,115.0,125.88799999999999
492.375,1692.68,115.0,125.88799999999999
490.76199999999994,1692.68,115.0,125.473
489.495,1687.84,115.0,125.148
494.48400000000004,1677.35,115.0,126.43
492.845,1666.84,115.0,126.009
493.46,1657.8,115.0,126.167
490.827,1656.73,115.0,125.49
487.216,1639.83,115.0,124.56200000000001
487.216,1636.79,115.0,124.56200000000001
485.9,1636.79,115.0,124.22399999999999
492.335,1639.6,115.0,125.87799999999999
490.98800000000006,1638.58,115.0,125.53200000000001
489.70300000000003,1621.68,115.0,125.20100000000001
489.70300000000003,1618.64,115.0,125.20100000000001
488.219,1618.64,115.0,124.82
490.491,1613.76,115.0,125.404
489.548,1611.74,115.0,125.162
487.814,1594.08,115.0,124.71600000000001
487.814,1583.06,115.0,124.71600000000001
487.05800000000005,1583.06,115.0,124.522
489.17,1585.47,115.0,125.065
489.17,1581.46,115.0,125.065
489.26300000000003,1581.46,115.0,125.088
487.86699999999996,1569.38,115.0,124.73
483.469,1564.06,115.0,123.6
485.786,1546.75,115.0,124.195
484.663,1552.69,115.0,123.906
486.659,1547.15,115.0,124.419
485.69800000000004,1536.09,115.0,124.17200000000001
484.413,1529.45,115.0,123.84200000000001
479.39,1518.24,115.0,122.552
479.39,1516.19,115.0,122.552
479.226,1516.19,115.0,122.509
483.809,1512.45,115.0,123.68700000000001
484.63300000000004,1503.02,115.0,123.899
483.04699999999997,1500.97,115.0,123.491
485.282,1495.91,115.0,124.066
485.282,1483.84,115.0,124.066
485.259,1483.84,115.0,124.059
484.29699999999997,1485.87,115.0,123.81299999999999
493.18199999999996,1482.84,115.0,126.095
499.093,1467.89,115.0,127.61399999999999
499.093,1464.86,115.0,127.61399999999999
698.311,1457.87,115.0,178.80200000000002
1034.49,1453.83,115.0,265.182
945.462,1457.83,115.0,242.30599999999998
945.2719999999999,1453.71,115.0,242.257
1181.02,1447.89,115.0,300.0
1180.14,1459.52,115.0,300.0
1088.77,1445.54,115.0,279.129
1087.8,1456.87,115.0,278.878
869.005,1456.53,115.0,222.66099999999997
869.005,1467.5,115.0,222.66099999999997
867.683,1467.5,115.0,222.321
744.681,1463.07,115.0,190.717
744.681,1469.0,115.0,190.717
743.584,1469.0,115.0,190.435
743.584,1474.75,115.0,190.435
742.404,1474.75,115.0,190.132
673.924,1473.07,115.0,172.53599999999997
673.924,1468.03,115.0,172.53599999999997
674.18,1468.03,115.0,172.602
665.175,1483.88,115.0,170.28799999999998
663.961,1479.31,115.0,169.976
684.135,1475.63,115.0,175.16
684.135,1480.23,115.0,175.16
684.061,1480.23,115.0,175.141
695.738,1485.5,115.0,178.141
716.436,1486.82,115.0,183.459
716.28,1483.29,115.0,183.419
759.949,1478.93,115.0,194.64
759.949,1472.78,115.0,194.64
758.816,1472.78,115.0,194.34900000000002
746.137,1477.92,115.0,191.09099999999998
745.33,1481.67,115.0,190.88299999999998
736.4739999999999,1497.53,115.0,188.608
736.4739999999999,1492.19,115.0,188.608
736.029,1492.19,115.0,188.493
743.8610000000001,1497.67,115.0,190.50599999999997
743.206,1502.18,115.0,190.338
754.72,1490.76,115.0,193.296
754.3439999999999,1514.22,115.0,193.199
739.0269999999999,1502.44,115.0,189.264
739.0269999999999,1525.43,115.0,189.264
738.1360000000001,1525.43,115.0,189.035
754.553,1526.3,115.0,193.253
754.553,1531.17,115.0,193.253
754.0089999999999,1531.17,115.0,193.113
731.94,1528.0,115.0,187.44299999999998
731.94,1552.72,115.0,187.44299999999998
731.113,1552.72,115.0,187.23
743.75,1539.33,115.0,190.477
743.225,1544.0,115.0,190.342
742.9960000000001,1568.45,115.0,190.28400000000002
730.7539999999999,1564.26,115.0,187.138
730.077,1569.25,115.0,186.96400000000003
742.471,1549.49,115.0,190.149
741.388,1535.01,115.0,189.87099999999998
732.932,1586.6,115.0,187.69799999999998
732.815,1601.81,115.0,187.668
755.6489999999999,1596.12,115.0,193.535
755.095,1599.75,115.0,193.393
748.695,1602.44,115.0,191.748
748.695,1586.82,115.0,191.748
747.745,1586.82,115.0,191.50400000000002
766.17,1496.36,115.0,196.238
766.543,1600.22,115.0,196.334
765.6289999999999,1583.84,115.0,196.09900000000002
743.442,1583.94,115.0,190.398
742.808,1568.96,115.0,190.235
754.677,1563.41,115.0,193.285
754.677,1547.67,115.0,193.285
753.775,1547.67,115.0,193.053
746.3969999999999,1563.59,115.0,191.158
745.852,1547.88,115.0,191.018
740.705,1540.62,115.0,189.695
740.4760000000001,1524.9,115.0,189.636
738.16,1516.18,115.0,189.041
737.485,1501.08,115.0,188.868
742.818,1513.56,115.0,190.238
741.605,1499.15,115.0,189.926
746.44,1489.47,115.0,191.169
745.49,1475.05,115.0,190.924
741.7410000000001,1485.95,115.0,189.96099999999998
741.7410000000001,1470.11,115.0,189.96099999999998
741.4169999999999,1470.11,115.0,189.878
749.095,1460.33,115.0,191.851
748.725,1445.9,115.0,191.75599999999997
748.725,1430.72,115.0,191.75599999999997
748.177,1430.72,115.0,191.615
748.564,1427.57,115.0,191.71400000000003
748.564,1535.07,115.0,191.71400000000003
747.622,1535.07,115.0,191.472
742.4639999999999,1537.27,115.0,190.14700000000002
734.456,1518.8,115.0,188.08900000000003
733.179,1504.36,115.0,187.761
743.867,1501.5,115.0,190.507
743.867,1487.1,115.0,190.507
742.9060000000001,1487.1,115.0,190.261
737.056,1494.25,115.0,188.75799999999998
737.283,1479.27,115.0,188.81599999999997
747.309,1480.65,115.0,191.392
732.56,1460.47,115.0,187.602
731.4960000000001,1476.52,115.0,187.329
750.189,1485.0,115.0,192.132
750.018,1469.58,115.0,192.088
743.12,1494.52,115.0,190.31599999999997
743.12,1555.55,115.0,190.31599999999997
742.357,1555.55,115.0,190.12
737.6360000000001,1885.36,115.0,188.90599999999998
736.22,1966.23,115.0,188.543
742.453,1904.56,115.0,190.144
742.331,1966.11,115.0,190.113
752.3910000000001,1953.27,115.0,192.69799999999998
751.435,1938.06,115.0,192.452
749.694,1941.61,115.0,192.005
749.694,1925.41,115.0,192.005
748.941,1925.41,115.0,191.81099999999998
734.816,1919.44,115.0,188.18200000000002
733.658,1904.47,115.0,187.88400000000001
732.81,1889.5,115.0,187.666
737.923,1888.99,115.0,188.98
737.923,1874.08,115.0,188.98
737.4169999999999,1874.08,115.0,188.85
736.424,1873.02,115.0,188.595
736.424,1858.1,115.0,188.595
736.207,1858.1,115.0,188.53900000000002
739.877,1858.25,115.0,189.482
739.877,1843.61,115.0,189.482
738.945,1843.61,115.0,189.243
739.242,1836.19,115.0,189.31900000000002
739.242,1822.52,115.0,189.31900000000002
738.683,1822.52,115.0,189.175
737.3589999999999,1819.47,115.0,188.835
736.857,1803.88,115.0,188.706
741.674,1817.16,115.0,189.94400000000002
741.674,1803.75,115.0,189.94400000000002
740.6289999999999,1803.75,115.0,189.676
738.14,1807.32,115.0,189.03599999999997
737.2719999999999,1819.88,115.0,188.813
735.372,1847.42,115.0,188.325
735.372,2725.62,115.0,188.325
734.791,2725.62,115.0,188.175
737.765,2032.53,115.0,188.94
737.765,2709.78,115.0,188.94
737.198,2709.78,115.0,188.794
741.258,2703.27,115.0,189.83700000000002
741.179,2688.44,115.0,189.817
738.721,2692.47,115.0,189.185
737.6610000000001,2677.77,115.0,188.91299999999998
741.822,2671.79,115.0,189.982
741.562,2657.08,115.0,189.915
742.275,2654.47,115.0,190.09799999999998
741.0269999999999,2639.89,115.0,189.778
741.793,2652.19,115.0,189.975
741.812,2656.5,115.0,189.98
736.503,2711.44,115.0,188.615
736.05,3222.71,115.0,188.49900000000002
738.9910000000001,3368.38,115.0,189.255
738.686,3354.24,115.0,189.176
737.812,3338.98,115.0,188.952
728.25,3377.06,115.0,186.495
728.25,3361.8,115.0,186.495
727.6669999999999,3361.8,115.0,186.345
733.301,3371.72,115.0,187.793
733.007,3356.46,115.0,187.717
733.76,3316.02,115.0,187.91
733.539,3301.75,115.0,187.854
728.988,3290.77,115.0,186.68400000000003
728.9639999999999,3275.5,115.0,186.678
734.455,3229.3,115.0,188.08900000000003
733.2810000000001,3215.07,115.0,187.787
725.8610000000001,3080.22,115.0,185.88099999999997
725.8610000000001,3064.85,115.0,185.88099999999997
724.5980000000001,3064.85,115.0,185.55700000000002
726.977,3063.91,115.0,186.168
726.977,3049.53,115.0,186.168
726.819,3049.53,115.0,186.127
727.62,3323.78,115.0,186.333
723.5039999999999,3207.63,115.0,185.275
722.654,3193.12,115.0,185.05700000000002
725.176,3202.96,115.0,185.705
725.176,3188.43,115.0,185.705
722.1610000000001,3188.43,115.0,184.93
719.137,3079.59,115.0,184.153
718.825,3065.06,115.0,184.07299999999998
720.209,3020.75,115.0,184.429
717.2610000000001,3321.86,115.0,183.671
719.7660000000001,3215.49,115.0,184.315
717.3539999999999,1850.35,115.0,183.695
713.78,1852.94,115.0,182.77700000000002
710.737,1774.99,115.0,181.995
708.215,1690.41,115.0,181.347
711.307,1694.53,115.0,182.141
708.227,1623.07,115.0,181.35
704.947,1560.66,115.0,180.507
701.1439999999999,1551.06,115.0,179.53
700.94,1501.28,115.0,179.47799999999998
695.275,1449.39,115.0,178.02200000000002
701.201,1448.11,115.0,179.545
693.802,1404.09,115.0,177.644
693.802,1359.33,115.0,177.644
689.615,1359.33,115.0,176.56799999999998
689.5830000000001,1358.89,115.0,176.56
684.671,1304.87,115.0,175.297
684.827,1296.73,115.0,175.33700000000002
681.7310000000001,1263.11,115.0,174.542
673.198,1259.06,115.0,172.34900000000002
667.617,1216.43,115.0,170.916
673.72,1221.11,115.0,172.484
670.066,1207.26,115.0,171.545
672.8480000000001,1184.94,115.0,172.26
667.7389999999999,1170.39,115.0,170.947
667.052,1132.56,120.256,165.92
662.3560000000001,1118.7,122.306,162.972
664.4019999999999,1135.96,119.819,165.69799999999998
660.1010000000001,1086.11,127.01899999999999,158.256
655.253,1097.49,125.54799999999999,158.53799999999998
655.69,1071.19,129.342,155.314
655.69,1046.45,132.92,152.187
651.424,1046.45,133.154,151.203
645.975,1046.99,133.372,150.013
641.539,1033.27,135.681,147.299
641.539,1020.14,137.656,145.683
637.001,1020.14,137.958,144.661
641.72,1012.92,138.731,144.834
634.29,1009.63,139.752,142.774
627.294,996.5,142.306,139.64
627.411,994.115,142.67,139.38
620.83,997.413,142.657,138.325
614.55,998.0060000000001,143.04,137.012
614.55,984.873,145.16899999999998,135.47299999999998
609.889,984.873,145.55100000000002,134.459
613.621,967.817,148.013,133.278
613.621,970.304,147.61,133.569
606.336,970.304,148.253,132.006
606.5369999999999,954.164,150.903,130.189
594.9580000000001,963.518,150.415,128.799
594.592,954.707,151.951,127.728
586.273,944.383,154.539,124.82600000000001
581.893,965.6030000000001,151.241,126.244
585.41,957.3439999999999,152.364,126.08
585.41,962.5239999999999,151.46,126.654
581.156,962.5239999999999,151.851,125.74799999999999
575.488,968.07,151.378,125.14399999999999
571.744,966.002,152.086,124.12
569.4,968.9630000000001,151.759,123.93700000000001
564.398,972.07,151.63299999999998,123.196
565.4019999999999,977.0419999999999,150.63299999999998,123.94200000000001
565.4019999999999,995.8919999999999,147.171,125.954
559.729,995.8919999999999,147.608,124.706
559.3240000000001,986.1289999999999,149.459,123.587
556.367,973.721,152.02700000000002,121.64299999999999
551.025,978.543,151.575,120.993
542.351,994.725,149.174,120.765
537.492,989.447,150.586,119.165
536.759,983.564,151.799,118.412
532.765,991.3330000000001,150.59,118.32
534.946,1000.06,148.696,119.67399999999999
531.96,1004.13,148.114,119.42
532.904,1005.53,147.767,119.76899999999999
532.904,1013.9,146.106,120.60700000000001
523.964,1013.9,146.725,118.60700000000001
525.548,1015.22,146.35,119.09100000000001
522.124,1001.92,149.283,117.024
525.5880000000001,1005.84,148.236,118.176
516.79,1022.84,145.385,117.865
516.106,1018.61,146.3,117.302
512.447,1005.23,149.319,115.2
514.925,1014.44,147.239,116.635
514.925,1003.15,149.566,115.55
507.707,1023.31,145.879,115.86
504.355,1009.88,148.929,113.84100000000001
504.485,1020.65,146.649,114.882
500.69,1007.91,149.607,112.84
502.528,1033.78,143.996,115.67299999999999
500.838,1021.72,146.662,114.162
489.716,1039.9,143.438,113.309
486.42699999999996,1027.82,146.274,111.463
495.413,1044.79,142.056,115.066
488.87199999999996,1035.26,144.498,112.694
488.87199999999996,1023.14,147.14,111.59299999999999
486.04699999999997,1023.14,147.32399999999998,110.955
486.04699999999997,1040.97,143.416,112.564
482.68699999999995,1040.97,143.608,111.79299999999999
483.384,1041.71,143.405,112.01899999999999
479.769,1061.53,139.20600000000002,112.95299999999999
483.44,1035.57,144.754,111.48200000000001
479.994,1053.37,141.007,112.28
473.73699999999997,1043.64,143.518,109.97399999999999
471.588,1069.08,137.893,111.7
473.289,1068.23,138.00799999999998,112.02600000000001
473.289,1081.97,134.909,113.23200000000001
470.926,1081.97,135.001,112.669
471.325,1064.45,138.951,111.234
470.69800000000004,2551.7,115.0,120.318
468.56300000000005,1075.5,136.56799999999998,111.544
468.56300000000005,2487.07,115.0,119.77
465.74199999999996,2487.07,115.0,119.045
467.95,2538.11,115.0,119.61200000000001
465.12199999999996,2525.98,115.0,118.88600000000001
464.675,2478.03,115.0,118.771
464.718,2460.03,115.0,118.78200000000001
462.769,2449.1,115.0,118.281
456.36699999999996,2474.36,115.0,116.63600000000001
454.591,2462.46,115.0,116.18
460.718,2440.01,115.0,117.75399999999999
459.101,2428.11,115.0,117.338
456.75300000000004,2430.25,115.0,116.735
456.75300000000004,2418.35,115.0,116.735
455.162,2418.35,115.0,116.32600000000001
456.62199999999996,2420.26,115.0,116.70100000000001
460.337,2411.0,115.0,117.656
460.125,2399.1,115.0,117.602
455.602,2407.29,115.0,116.439
454.469,2395.13,115.0,116.148
456.23,2383.23,115.0,116.601
452.82199999999995,2377.36,115.0,115.725
452.82199999999995,2365.46,115.0,115.725
457.898,2365.46,115.0,117.029
445.351,2391.38,115.0,115.0
458.708,2380.45,115.0,117.238
